video,frame,time,latitude,longitude,confidence
Val_video.mp4,40,2025-08-07T12:33:02.333133+00:00,12.87401433,77.55388256,0.7890493273735046
Val_video.mp4,41,2025-08-07T12:33:02.366461+00:00,12.87401433,77.55388256,0.786186158657074
Val_video.mp4,42,2025-08-07T12:33:02.399789+00:00,12.87401433,77.55388256,0.7788637280464172
Val_video.mp4,43,2025-08-07T12:33:02.433118+00:00,12.87401433,77.55388256,0.7926767468452454
Val_video.mp4,44,2025-08-07T12:33:02.466446+00:00,12.87401433,77.55388256,0.7618914842605591
Val_video.mp4,45,2025-08-07T12:33:02.499774+00:00,12.87401433,77.55388256,0.6864418983459473
Val_video.mp4,46,2025-08-07T12:33:02.533103+00:00,12.87401515,77.55388374,0.7455621361732483
Val_video.mp4,47,2025-08-07T12:33:02.566431+00:00,12.87401515,77.55388374,0.7313651442527771
Val_video.mp4,48,2025-08-07T12:33:02.599759+00:00,12.87401515,77.55388374,0.6450344920158386
Val_video.mp4,190,2025-08-07T12:33:07.332381+00:00,12.87401504,77.55388248,0.6128290891647339
Val_video.mp4,197,2025-08-07T12:33:07.565679+00:00,12.87401149,77.5538806,0.6586791276931763
Val_video.mp4,298,2025-08-07T12:33:10.931839+00:00,12.87400654,77.55388663,0.6366572976112366
Val_video.mp4,299,2025-08-07T12:33:10.965168+00:00,12.87400654,77.55388663,0.6129438281059265
Val_video.mp4,303,2025-08-07T12:33:11.098481+00:00,12.87400654,77.55388663,0.6423742175102234
Val_video.mp4,304,2025-08-07T12:33:11.131809+00:00,12.87400654,77.55388663,0.6410081386566162
Val_video.mp4,305,2025-08-07T12:33:11.165137+00:00,12.87400654,77.55388663,0.7234678268432617
Val_video.mp4,306,2025-08-07T12:33:11.198466+00:00,12.87400654,77.55388663,0.7559097409248352
Val_video.mp4,307,2025-08-07T12:33:11.231794+00:00,12.87400654,77.55388663,0.6942875981330872
Val_video.mp4,308,2025-08-07T12:33:11.265122+00:00,12.87400654,77.55388663,0.8118080496788025
Val_video.mp4,309,2025-08-07T12:33:11.298451+00:00,12.87400654,77.55388663,0.7976802587509155
Val_video.mp4,310,2025-08-07T12:33:11.331779+00:00,12.87400654,77.55388663,0.8225014209747314
Val_video.mp4,311,2025-08-07T12:33:11.365107+00:00,12.87400654,77.55388663,0.8448188900947571
Val_video.mp4,312,2025-08-07T12:33:11.398436+00:00,12.87400654,77.55388663,0.8412860631942749
Val_video.mp4,313,2025-08-07T12:33:11.431764+00:00,12.87400654,77.55388663,0.8610272407531738
Val_video.mp4,314,2025-08-07T12:33:11.465092+00:00,12.87400654,77.55388663,0.8925774693489075
Val_video.mp4,315,2025-08-07T12:33:11.498421+00:00,12.87400654,77.55388663,0.8609647750854492
Val_video.mp4,316,2025-08-07T12:33:11.531749+00:00,12.87400214,77.55387983,0.8822099566459656
Val_video.mp4,317,2025-08-07T12:33:11.565077+00:00,12.87400214,77.55387983,0.7410569787025452
Val_video.mp4,318,2025-08-07T12:33:11.598406+00:00,12.87400214,77.55387983,0.7007991671562195
Val_video.mp4,319,2025-08-07T12:33:11.631734+00:00,12.87400214,77.55387983,0.7312327027320862
Val_video.mp4,388,2025-08-07T12:33:13.931388+00:00,12.87401815,77.55388027,0.6385652422904968
Val_video.mp4,390,2025-08-07T12:33:13.998045+00:00,12.87401815,77.55388027,0.6509267687797546
Val_video.mp4,391,2025-08-07T12:33:14.031373+00:00,12.87401815,77.55388027,0.6730798482894897
Val_video.mp4,392,2025-08-07T12:33:14.064701+00:00,12.87401815,77.55388027,0.6350332498550415
Val_video.mp4,429,2025-08-07T12:33:15.297849+00:00,12.87403313,77.55386815,0.6373669505119324
Val_video.mp4,433,2025-08-07T12:33:15.431162+00:00,12.87403313,77.55386815,0.6439054608345032
Val_video.mp4,435,2025-08-07T12:33:15.497819+00:00,12.87403313,77.55386815,0.6659488081932068
Val_video.mp4,438,2025-08-07T12:33:15.597804+00:00,12.87404198,77.55384874,0.7676514983177185
Val_video.mp4,439,2025-08-07T12:33:15.631132+00:00,12.87404198,77.55384874,0.7112340927124023
Val_video.mp4,439,2025-08-07T12:33:15.631132+00:00,12.87404198,77.55384874,0.6107335090637207
Val_video.mp4,440,2025-08-07T12:33:15.664461+00:00,12.87404198,77.55384874,0.6031135320663452
Val_video.mp4,441,2025-08-07T12:33:15.697789+00:00,12.87404198,77.55384874,0.6722936630249023
Val_video.mp4,442,2025-08-07T12:33:15.731117+00:00,12.87404198,77.55384874,0.7100001573562622
Val_video.mp4,443,2025-08-07T12:33:15.764446+00:00,12.87404198,77.55384874,0.6325696706771851
Val_video.mp4,444,2025-08-07T12:33:15.797774+00:00,12.87404198,77.55384874,0.6711905002593994
Val_video.mp4,445,2025-08-07T12:33:15.831102+00:00,12.87404198,77.55384874,0.7157904505729675
Val_video.mp4,446,2025-08-07T12:33:15.864430+00:00,12.87404198,77.55384874,0.7549728751182556
Val_video.mp4,447,2025-08-07T12:33:15.897759+00:00,12.87404198,77.55384874,0.7913874983787537
Val_video.mp4,448,2025-08-07T12:33:15.931087+00:00,12.87404198,77.55384874,0.757968544960022
Val_video.mp4,449,2025-08-07T12:33:15.964415+00:00,12.87404198,77.55384874,0.7607506513595581
Val_video.mp4,450,2025-08-07T12:33:15.997744+00:00,12.87404198,77.55384874,0.8060330152511597
Val_video.mp4,450,2025-08-07T12:33:15.997744+00:00,12.87404198,77.55384874,0.6231095194816589
Val_video.mp4,451,2025-08-07T12:33:16.031072+00:00,12.87404198,77.55384874,0.8315849304199219
Val_video.mp4,452,2025-08-07T12:33:16.064400+00:00,12.87404198,77.55384874,0.864122211933136
Val_video.mp4,453,2025-08-07T12:33:16.097729+00:00,12.87404198,77.55384874,0.895065426826477
Val_video.mp4,454,2025-08-07T12:33:16.131057+00:00,12.87404198,77.55384874,0.8599217534065247
Val_video.mp4,455,2025-08-07T12:33:16.164385+00:00,12.87404198,77.55384874,0.733020544052124
Val_video.mp4,456,2025-08-07T12:33:16.197714+00:00,12.87404198,77.55384874,0.6538708806037903
Val_video.mp4,457,2025-08-07T12:33:16.231042+00:00,12.87404198,77.55384874,0.7383071780204773
Val_video.mp4,579,2025-08-07T12:33:20.297097+00:00,12.87407124,77.55373664,0.6261133551597595
Val_video.mp4,580,2025-08-07T12:33:20.330425+00:00,12.87407124,77.55373664,0.6510562896728516
Val_video.mp4,580,2025-08-07T12:33:20.330425+00:00,12.87407124,77.55373664,0.6149948239326477
Val_video.mp4,581,2025-08-07T12:33:20.363754+00:00,12.87407124,77.55373664,0.624244213104248
Val_video.mp4,582,2025-08-07T12:33:20.397082+00:00,12.87407124,77.55373664,0.6349514722824097
Val_video.mp4,583,2025-08-07T12:33:20.430410+00:00,12.87407124,77.55373664,0.6501343250274658
Val_video.mp4,584,2025-08-07T12:33:20.463739+00:00,12.87407124,77.55373664,0.7069752812385559
Val_video.mp4,585,2025-08-07T12:33:20.497067+00:00,12.87407124,77.55373664,0.6793467998504639
Val_video.mp4,586,2025-08-07T12:33:20.530395+00:00,12.87408674,77.55369856,0.6500407457351685
Val_video.mp4,587,2025-08-07T12:33:20.563724+00:00,12.87408674,77.55369856,0.6486934423446655
Val_video.mp4,589,2025-08-07T12:33:20.630380+00:00,12.87408674,77.55369856,0.708795964717865
Val_video.mp4,590,2025-08-07T12:33:20.663709+00:00,12.87408674,77.55369856,0.760482907295227
Val_video.mp4,593,2025-08-07T12:33:20.763693+00:00,12.87408674,77.55369856,0.7428802847862244
Val_video.mp4,595,2025-08-07T12:33:20.830350+00:00,12.87408674,77.55369856,0.6274052858352661
Val_video.mp4,596,2025-08-07T12:33:20.863678+00:00,12.87408674,77.55369856,0.7105417847633362
Val_video.mp4,752,2025-08-07T12:33:26.062896+00:00,12.87414711,77.55342317,0.6063580513000488
Val_video.mp4,909,2025-08-07T12:33:31.295442+00:00,12.8742275,77.55309567,0.6352297067642212
Val_video.mp4,911,2025-08-07T12:33:31.362099+00:00,12.8742275,77.55309567,0.614152193069458
Val_video.mp4,911,2025-08-07T12:33:31.362099+00:00,12.8742275,77.55309567,0.6031408905982971
Val_video.mp4,912,2025-08-07T12:33:31.395427+00:00,12.8742275,77.55309567,0.6900151371955872
Val_video.mp4,913,2025-08-07T12:33:31.428756+00:00,12.8742275,77.55309567,0.6420329809188843
Val_video.mp4,913,2025-08-07T12:33:31.428756+00:00,12.8742275,77.55309567,0.604314386844635
Val_video.mp4,914,2025-08-07T12:33:31.462084+00:00,12.8742275,77.55309567,0.7175158858299255
Val_video.mp4,915,2025-08-07T12:33:31.495412+00:00,12.8742275,77.55309567,0.6093928217887878
Val_video.mp4,916,2025-08-07T12:33:31.528741+00:00,12.87424686,77.55303609,0.6054425835609436
Val_video.mp4,917,2025-08-07T12:33:31.562069+00:00,12.87424686,77.55303609,0.7188471555709839
Val_video.mp4,918,2025-08-07T12:33:31.595397+00:00,12.87424686,77.55303609,0.692675769329071
Val_video.mp4,919,2025-08-07T12:33:31.628726+00:00,12.87424686,77.55303609,0.6468082070350647
Val_video.mp4,920,2025-08-07T12:33:31.662054+00:00,12.87424686,77.55303609,0.6928685307502747
Val_video.mp4,921,2025-08-07T12:33:31.695382+00:00,12.87424686,77.55303609,0.6771934628486633
Val_video.mp4,922,2025-08-07T12:33:31.728711+00:00,12.87424686,77.55303609,0.7023464441299438
Val_video.mp4,923,2025-08-07T12:33:31.762039+00:00,12.87424686,77.55303609,0.6899513602256775
Val_video.mp4,924,2025-08-07T12:33:31.795367+00:00,12.87424686,77.55303609,0.6743029356002808
Val_video.mp4,925,2025-08-07T12:33:31.828696+00:00,12.87424686,77.55303609,0.7358754873275757
Val_video.mp4,926,2025-08-07T12:33:31.862024+00:00,12.87424686,77.55303609,0.7478769421577454
Val_video.mp4,927,2025-08-07T12:33:31.895352+00:00,12.87424686,77.55303609,0.7608696222305298
Val_video.mp4,928,2025-08-07T12:33:31.928680+00:00,12.87424686,77.55303609,0.6949897408485413
Val_video.mp4,929,2025-08-07T12:33:31.962009+00:00,12.87424686,77.55303609,0.7412114143371582
Val_video.mp4,935,2025-08-07T12:33:32.161979+00:00,12.87424686,77.55303609,0.6636332273483276
Val_video.mp4,938,2025-08-07T12:33:32.261964+00:00,12.87424686,77.55303609,0.6893572807312012
Val_video.mp4,939,2025-08-07T12:33:32.295292+00:00,12.87424686,77.55303609,0.6191523671150208
Val_video.mp4,1065,2025-08-07T12:33:36.494660+00:00,12.87430489,77.55278297,0.6134821772575378
Val_video.mp4,1069,2025-08-07T12:33:36.627974+00:00,12.87431437,77.55272479,0.6036567091941833
Val_video.mp4,1071,2025-08-07T12:33:36.694630+00:00,12.87431437,77.55272479,0.6031011939048767
Val_video.mp4,1076,2025-08-07T12:33:36.861272+00:00,12.87431437,77.55272479,0.6720998883247375
Val_video.mp4,1078,2025-08-07T12:33:36.927928+00:00,12.87431437,77.55272479,0.6389186978340149
Val_video.mp4,1083,2025-08-07T12:33:37.094570+00:00,12.87431437,77.55272479,0.6112459897994995
Val_video.mp4,1084,2025-08-07T12:33:37.127898+00:00,12.87431437,77.55272479,0.6209954023361206
Val_video.mp4,1085,2025-08-07T12:33:37.161227+00:00,12.87431437,77.55272479,0.6438190937042236
Val_video.mp4,1086,2025-08-07T12:33:37.194555+00:00,12.87431437,77.55272479,0.6579649448394775
Val_video.mp4,1087,2025-08-07T12:33:37.227883+00:00,12.87431437,77.55272479,0.7204815745353699
Val_video.mp4,1088,2025-08-07T12:33:37.261212+00:00,12.87431437,77.55272479,0.6939079761505127
Val_video.mp4,1129,2025-08-07T12:33:38.627673+00:00,12.87433632,77.55262083,0.612561821937561
Val_video.mp4,1131,2025-08-07T12:33:38.694329+00:00,12.87433632,77.55262083,0.6138340830802917
Val_video.mp4,1133,2025-08-07T12:33:38.760986+00:00,12.87433632,77.55262083,0.6085934042930603
Val_video.mp4,1138,2025-08-07T12:33:38.927628+00:00,12.87433632,77.55262083,0.6310392618179321
Val_video.mp4,1366,2025-08-07T12:33:46.526484+00:00,12.87442038,77.55231938,0.6358506679534912
Val_video.mp4,1496,2025-08-07T12:33:50.859166+00:00,12.87449045,77.55226244,0.7094521522521973
Val_video.mp4,1498,2025-08-07T12:33:50.925823+00:00,12.87449045,77.55226244,0.6280465722084045
Val_video.mp4,1499,2025-08-07T12:33:50.959151+00:00,12.87449045,77.55226244,0.6151124835014343
Val_video.mp4,2333,2025-08-07T12:34:18.754969+00:00,12.87586988,77.55248133,0.6108464002609253
Val_video.mp4,2335,2025-08-07T12:34:18.821626+00:00,12.87586988,77.55248133,0.6438962817192078
Val_video.mp4,2337,2025-08-07T12:34:18.888283+00:00,12.87586988,77.55248133,0.6325761675834656
Val_video.mp4,2431,2025-08-07T12:34:22.021145+00:00,12.8760594,77.55249103,0.6895228028297424
Val_video.mp4,2432,2025-08-07T12:34:22.054473+00:00,12.8760594,77.55249103,0.6065791249275208
Val_video.mp4,2434,2025-08-07T12:34:22.121130+00:00,12.8760594,77.55249103,0.6290878057479858
Val_video.mp4,2435,2025-08-07T12:34:22.154458+00:00,12.8760594,77.55249103,0.6351485848426819
Val_video.mp4,2437,2025-08-07T12:34:22.221115+00:00,12.8760594,77.55249103,0.6206038594245911
Val_video.mp4,2438,2025-08-07T12:34:22.254443+00:00,12.8760594,77.55249103,0.6164820194244385
Val_video.mp4,2439,2025-08-07T12:34:22.287771+00:00,12.8760594,77.55249103,0.6980777978897095
Val_video.mp4,2440,2025-08-07T12:34:22.321100+00:00,12.8760594,77.55249103,0.679140567779541
Val_video.mp4,2441,2025-08-07T12:34:22.354428+00:00,12.8760594,77.55249103,0.6811394095420837
Val_video.mp4,2442,2025-08-07T12:34:22.387756+00:00,12.8760594,77.55249103,0.6322337985038757
Val_video.mp4,2444,2025-08-07T12:34:22.454413+00:00,12.8760594,77.55249103,0.6787569522857666
Val_video.mp4,2445,2025-08-07T12:34:22.487741+00:00,12.8760594,77.55249103,0.7263618111610413
Val_video.mp4,2448,2025-08-07T12:34:22.587726+00:00,12.87612783,77.55248916,0.6245413422584534
Val_video.mp4,2451,2025-08-07T12:34:22.687711+00:00,12.87612783,77.55248916,0.6250260472297668
Val_video.mp4,2487,2025-08-07T12:34:23.887531+00:00,12.87618975,77.55250554,0.6444499492645264
Val_video.mp4,3804,2025-08-07T12:35:07.780927+00:00,12.87776694,77.553422,0.6276118159294128
Val_video.mp4,4181,2025-08-07T12:35:20.345704+00:00,12.87781797,77.55399746,0.6682486534118652
Val_video.mp4,4182,2025-08-07T12:35:20.379032+00:00,12.87781797,77.55399746,0.6709451675415039
Val_video.mp4,4183,2025-08-07T12:35:20.412360+00:00,12.87781797,77.55399746,0.6533002853393555
Val_video.mp4,4184,2025-08-07T12:35:20.445689+00:00,12.87781797,77.55399746,0.6734384298324585
Val_video.mp4,4186,2025-08-07T12:35:20.512345+00:00,12.87782684,77.55405002,0.6691826581954956
Val_video.mp4,4187,2025-08-07T12:35:20.545674+00:00,12.87782684,77.55405002,0.6686592698097229
Val_video.mp4,4188,2025-08-07T12:35:20.579002+00:00,12.87782684,77.55405002,0.6543079018592834
Val_video.mp4,4189,2025-08-07T12:35:20.612330+00:00,12.87782684,77.55405002,0.6263317465782166
Val_video.mp4,4190,2025-08-07T12:35:20.645659+00:00,12.87782684,77.55405002,0.6410160660743713
Val_video.mp4,4191,2025-08-07T12:35:20.678987+00:00,12.87782684,77.55405002,0.6905398368835449
Val_video.mp4,4192,2025-08-07T12:35:20.712315+00:00,12.87782684,77.55405002,0.7529677152633667
Val_video.mp4,4193,2025-08-07T12:35:20.745644+00:00,12.87782684,77.55405002,0.6976302266120911
Val_video.mp4,4194,2025-08-07T12:35:20.778972+00:00,12.87782684,77.55405002,0.6538549065589905
Val_video.mp4,4195,2025-08-07T12:35:20.812300+00:00,12.87782684,77.55405002,0.7164236903190613
Val_video.mp4,4196,2025-08-07T12:35:20.845629+00:00,12.87782684,77.55405002,0.6412364840507507
Val_video.mp4,4197,2025-08-07T12:35:20.878957+00:00,12.87782684,77.55405002,0.6394861936569214
Val_video.mp4,4236,2025-08-07T12:35:22.178761+00:00,12.87782684,77.55411327,0.6064780354499817
Val_video.mp4,5094,2025-08-07T12:35:50.774460+00:00,12.87806984,77.55544614,0.6322767734527588
Val_video.mp4,5095,2025-08-07T12:35:50.807788+00:00,12.87806984,77.55544614,0.699521005153656
Val_video.mp4,5097,2025-08-07T12:35:50.874445+00:00,12.87806984,77.55544614,0.6801055073738098
Val_video.mp4,5658,2025-08-07T12:36:09.571632+00:00,12.87806703,77.55599974,0.6573175191879272
Val_video.mp4,9796,2025-08-07T12:38:27.484218+00:00,12.87133906,77.55695553,0.6029680967330933
Val_video.mp4,9797,2025-08-07T12:38:27.517546+00:00,12.87129968,77.55690062,0.6074751019477844
Val_video.mp4,9798,2025-08-07T12:38:27.550875+00:00,12.87129968,77.55690062,0.7331377863883972
Val_video.mp4,9799,2025-08-07T12:38:27.584203+00:00,12.87129968,77.55690062,0.6247791051864624
Val_video.mp4,10469,2025-08-07T12:38:49.914177+00:00,12.8711618,77.55590927,0.6337332725524902
Val_video.mp4,10472,2025-08-07T12:38:50.014162+00:00,12.8711618,77.55590927,0.6067344546318054
Val_video.mp4,10473,2025-08-07T12:38:50.047490+00:00,12.8711618,77.55590927,0.6138235926628113
Val_video.mp4,10475,2025-08-07T12:38:50.114147+00:00,12.8711618,77.55590927,0.6151887774467468
Val_video.mp4,10636,2025-08-07T12:38:55.480006+00:00,12.87126753,77.55559006,0.6087460517883301
Val_video.mp4,10644,2025-08-07T12:38:55.746633+00:00,12.87128436,77.55554247,0.6162040829658508
Val_video.mp4,10647,2025-08-07T12:38:55.846618+00:00,12.87128436,77.55554247,0.671712338924408
Val_video.mp4,10650,2025-08-07T12:38:55.946603+00:00,12.87128436,77.55554247,0.6065961122512817
Val_video.mp4,10663,2025-08-07T12:38:56.379871+00:00,12.87128436,77.55554247,0.6195487976074219
Val_video.mp4,10669,2025-08-07T12:38:56.579841+00:00,12.87129451,77.55550111,0.6374607086181641
Val_video.mp4,10753,2025-08-07T12:38:59.379420+00:00,12.87131711,77.55543733,0.6576599478721619
Val_video.mp4,10754,2025-08-07T12:38:59.412748+00:00,12.87131711,77.55543733,0.6140773892402649
Val_video.mp4,10756,2025-08-07T12:38:59.479405+00:00,12.87131711,77.55543733,0.6213679313659668
Val_video.mp4,10757,2025-08-07T12:38:59.512733+00:00,12.87133035,77.55540929,0.6289449334144592
Val_video.mp4,10758,2025-08-07T12:38:59.546061+00:00,12.87133035,77.55540929,0.6566053032875061
Val_video.mp4,10759,2025-08-07T12:38:59.579390+00:00,12.87133035,77.55540929,0.6310333609580994
Val_video.mp4,10762,2025-08-07T12:38:59.679375+00:00,12.87133035,77.55540929,0.6231217980384827
Val_video.mp4,10764,2025-08-07T12:38:59.746031+00:00,12.87133035,77.55540929,0.6123746633529663
Val_video.mp4,10765,2025-08-07T12:38:59.779359+00:00,12.87133035,77.55540929,0.7138621211051941
Val_video.mp4,10766,2025-08-07T12:38:59.812688+00:00,12.87133035,77.55540929,0.7301928400993347
Val_video.mp4,10767,2025-08-07T12:38:59.846016+00:00,12.87133035,77.55540929,0.6473338603973389
Val_video.mp4,11037,2025-08-07T12:39:08.844662+00:00,12.87147191,77.55506711,0.65959233045578
Val_video.mp4,11038,2025-08-07T12:39:08.877991+00:00,12.87147191,77.55506711,0.6333509087562561
Val_video.mp4,11039,2025-08-07T12:39:08.911319+00:00,12.87147191,77.55506711,0.6586977243423462
Val_video.mp4,11040,2025-08-07T12:39:08.944647+00:00,12.87147191,77.55506711,0.6062494516372681
Val_video.mp4,11077,2025-08-07T12:39:10.177795+00:00,12.87149274,77.55501696,0.6158198714256287
Val_video.mp4,11081,2025-08-07T12:39:10.311108+00:00,12.87149274,77.55501696,0.6368865966796875
Val_video.mp4,11082,2025-08-07T12:39:10.344437+00:00,12.87149274,77.55501696,0.615931510925293
Val_video.mp4,11084,2025-08-07T12:39:10.411093+00:00,12.87149274,77.55501696,0.6637715697288513
Val_video.mp4,11176,2025-08-07T12:39:13.477299+00:00,12.87153513,77.55490063,0.6279743909835815
Val_video.mp4,11182,2025-08-07T12:39:13.677269+00:00,12.87154672,77.55485351,0.6075224280357361
Val_video.mp4,11190,2025-08-07T12:39:13.943895+00:00,12.87154672,77.55485351,0.6968444585800171
Val_video.mp4,11191,2025-08-07T12:39:13.977224+00:00,12.87154672,77.55485351,0.7237573862075806
Val_video.mp4,11192,2025-08-07T12:39:14.010552+00:00,12.87154672,77.55485351,0.6550432443618774
Val_video.mp4,11193,2025-08-07T12:39:14.043880+00:00,12.87154672,77.55485351,0.7144002914428711
Val_video.mp4,11194,2025-08-07T12:39:14.077209+00:00,12.87154672,77.55485351,0.7263365387916565
Val_video.mp4,11195,2025-08-07T12:39:14.110537+00:00,12.87154672,77.55485351,0.7611281275749207
Val_video.mp4,11196,2025-08-07T12:39:14.143865+00:00,12.87154672,77.55485351,0.7246365547180176
Val_video.mp4,11197,2025-08-07T12:39:14.177193+00:00,12.87154672,77.55485351,0.7525352239608765
Val_video.mp4,11198,2025-08-07T12:39:14.210522+00:00,12.87154672,77.55485351,0.7835363149642944
Val_video.mp4,11199,2025-08-07T12:39:14.243850+00:00,12.87154672,77.55485351,0.7727513313293457
Val_video.mp4,11200,2025-08-07T12:39:14.277178+00:00,12.87154672,77.55485351,0.7998803853988647
Val_video.mp4,11201,2025-08-07T12:39:14.310507+00:00,12.87154672,77.55485351,0.8297061324119568
Val_video.mp4,11202,2025-08-07T12:39:14.343835+00:00,12.87154672,77.55485351,0.8577321171760559
Val_video.mp4,11203,2025-08-07T12:39:14.377163+00:00,12.87154672,77.55485351,0.8670282959938049
Val_video.mp4,11204,2025-08-07T12:39:14.410492+00:00,12.87154672,77.55485351,0.8454632759094238
Val_video.mp4,11205,2025-08-07T12:39:14.443820+00:00,12.87154672,77.55485351,0.8632534742355347
Val_video.mp4,11206,2025-08-07T12:39:14.477148+00:00,12.87154672,77.55485351,0.6403019428253174
Val_video.mp4,11262,2025-08-07T12:39:16.343534+00:00,12.87158881,77.55475279,0.6150572299957275
Val_video.mp4,11309,2025-08-07T12:39:17.909965+00:00,12.8716289,77.55464362,0.6242281794548035
Val_video.mp4,11312,2025-08-07T12:39:18.009950+00:00,12.8716289,77.55464362,0.6304560303688049
Val_video.mp4,11490,2025-08-07T12:39:23.942391+00:00,12.87175902,77.55425961,0.6362502574920654
Val_video.mp4,11492,2025-08-07T12:39:24.009048+00:00,12.87175902,77.55425961,0.6395004987716675
Val_video.mp4,11493,2025-08-07T12:39:24.042376+00:00,12.87175902,77.55425961,0.664620578289032
Val_video.mp4,11494,2025-08-07T12:39:24.075704+00:00,12.87175902,77.55425961,0.6410518288612366
Val_video.mp4,11495,2025-08-07T12:39:24.109033+00:00,12.87175902,77.55425961,0.7160807251930237
Val_video.mp4,11496,2025-08-07T12:39:24.142361+00:00,12.87175902,77.55425961,0.7098623514175415
